Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
598	146.0	12.0	146	0.21992035243302993
599	320.0	22.0	320	0.18591806605109013
600	17.0	3.0	17	0.3288331502938972
601	47.0	7.0	47	0.1641685537835385
602	264.0	22.0	264	0.1791950316930359
603	244.0	23.0	244	0.17514940929889192
604	47.0	5.0	47	0.31399992980221486
605	265.0	23.0	265	0.19432379074816433
606	262.0	21.0	262	0.1893509158878836
607	237.0	24.0	237	0.28019860204513564
608	244.0	20.0	244	0.1860334540671501
609	214.0	21.0	214	0.21110802889740635
610	47.0	5.0	47	0.19009563659733913
611	115.0	12.0	115	0.24588331350165865
612	117.0	15.0	117	0.20575217249938565
613	128.0	18.0	128	0.2344090904807672
614	433.0	45.0	433	0.18934874662023907
615	284.0	23.0	284	0.22292797228085323
616	185.0	14.0	185	0.19130765366795902
617	294.0	22.0	294	0.21565070053955324
618	232.0	23.0	232	0.22425122424189387
619	175.0	12.0	175	0.23053168003048216
620	165.0	13.0	165	0.22352619516578587
621	146.0	14.0	146	0.2704664857624328
622	245.0	19.0	245	0.2743787332608992
623	138.0	14.0	138	0.23410494074873303
624	334.0	19.0	334	0.22650450532754024
625	187.0	18.0	187	0.20706968310284105
626	197.0	16.0	197	0.20084932919232373
627	58.0	10.0	58	0.16339394263923168
628	77.0	8.0	77	0.16777313060381197
629	302.0	19.0	302	0.21282799554285625
630	57.0	7.0	57	0.1906825553691178
631	98.0	14.0	98	0.140818628691593
632	118.0	15.0	118	0.15167690137937917
633	17.0	2.0	17	0.1988408946815659
634	165.0	17.0	165	0.14666673834576752
635	488.0	47.0	488	0.21432455259634822
636	272.0	23.0	272	0.2354798373656676
637	501.0	63.0	501	0.25397702539990286
638	37.0	6.0	37	0.13859686668257457
639	107.0	13.0	107	0.2811849643693906
640	218.0	23.0	218	0.23601767231086526
641	262.0	19.0	262	0.21390973497893065
642	256.0	23.0	256	0.18474340028478764
643	220.0	23.0	220	0.187888977244835
644	241.0	23.0	241	0.19722634893204413
645	226.0	21.0	226	0.22204932326500396
646	88.0	14.0	88	0.19116856094280427
647	356.0	39.0	356	0.20234792726637607
648	452.0	47.0	452	0.20434016838208235
649	118.0	16.0	118	0.1564063701020964
650	436.0	43.0	436	0.25270293657283444
651	285.0	21.0	285	0.26822768733428237
652	249.0	23.0	249	0.2059861604558177
653	255.0	22.0	255	0.304890942047624
654	37.0	3.0	37	0.1972969328430859
655	264.0	21.0	264	0.22817572320557453
