
Episode	Episode_Length	Episode_Reward	Training_Update_Count	Average_Training_Loss
589	237.0	26.0	237	0.27053366962993197
590	77.0	10.0	77	0.17015668957844957
591	283.0	17.0	283	0.21362970015132807
592	197.0	20.0	197	0.23349363158272607
593	47.0	4.0	47	0.42492633217826803
594	285.0	22.0	285	0.19591067618314634
595	218.0	23.0	218	0.1992516389646388
596	37.0	5.0	37	0.18916739976486643
597	374.0	40.0	374	0.23970310559326952
598	213.0	16.0	213	0.28161906947692233
599	323.0	20.0	323	0.25044766870606977
600	86.0	9.0	86	0.24120684444557788
601	215.0	21.0	215	0.30182203241558964
602	337.0	29.0	337	0.2620853220143021
603	411.0	47.0	411	0.23374907475717166
604	247.0	22.0	247	0.22753000443401608
605	374.0	22.0	374	0.24088779274115268
606	126.0	10.0	126	0.19661946532626948
607	484.0	45.0	484	0.2751333599078877
608	437.0	38.0	437	0.3468190440545775
609	87.0	10.0	87	0.23102287061769386
610	96.0	9.0	96	0.3200193426261346
611	236.0	18.0	236	0.3248766608441533
612	105.0	12.0	105	0.509725236254079
613	167.0	19.0	167	0.27742520197779835
614	448.0	47.0	448	0.2611632291768079
615	324.0	22.0	324	0.3046544349556904
616	146.0	11.0	146	0.3753979473999918
617	250.0	23.0	250	0.33113428089022634
618	257.0	22.0	257	0.22367187547370618
619	66.0	7.0	66	0.21132412287547733
620	76.0	11.0	76	0.24352738187697373
621	46.0	6.0	46	0.2536328992927852
622	298.0	29.0	298	0.3299714516248279
623	266.0	23.0	266	0.2692141317223248
624	312.0	19.0	312	0.3087577405385673
625	494.0	46.0	494	0.3249017081151788
626	99.0	15.0	99	0.3023006036651857
627	294.0	21.0	294	0.3992722402928638
628	304.0	18.0	304	0.435239254815602
629	296.0	23.0	296	0.3958292128266515
630	325.0	22.0	325	0.3392858703319843
631	69.0	10.0	69	0.5158835689982643
632	338.0	35.0	338	0.45580084513894903
633	216.0	17.0	216	0.3467279915456419
634	287.0	29.0	287	0.3299965805760244
635	295.0	22.0	295	0.3286646492400412
636	494.0	47.0	494	0.3215702843780701
637	308.0	22.0	308	0.24766695003521133
638	234.0	22.0	234	0.2530564887242185
639	225.0	10.0	225	0.2945780678921276
640	46.0	7.0	46	0.17697446509871795
641	364.0	36.0	364	0.26380326431039924
642	256.0	21.0	256	0.2632095032458892
643	236.0	28.0	236	0.346732416861075
644	253.0	23.0	253	0.29177834057495766
645	98.0	9.0	98	0.32209582946130205
646	224.0	21.0	224	0.2755095733529223
647	66.0	8.0	66	0.3993273598678184
648	185.0	21.0	185	0.2756778385993597
649	167.0	20.0	167	0.2916954222642733
650	96.0	12.0	96	0.20953111455310136
651	272.0	23.0	272	0.29144107807865915
652	206.0	19.0	206	0.2541195735407686
653	335.0	21.0	335	0.3123377434798141
