episode,length,reward
1329,175.0,22.0
1330,107.0,16.0
1331,240.0,23.0
1332,67.0,9.0
1333,137.0,21.0
1334,199.0,23.0
1335,187.0,27.0
1336,97.0,13.0
1337,146.0,21.0
1338,17.0,1.0
1339,202.0,23.0
1340,87.0,11.0
1341,239.0,23.0
1342,231.0,22.0
1343,437.0,53.0
1344,226.0,22.0
1345,372.0,47.0
1346,240.0,21.0
1347,396.0,47.0
1348,118.0,19.0
1349,127.0,18.0
1350,249.0,22.0
1351,306.0,46.0
1352,218.0,34.0
1353,258.0,31.0
1354,107.0,18.0
1355,175.0,20.0
1356,411.0,46.0
1357,144.0,20.0
1358,117.0,17.0
