episode,length,reward
1225,380.0,44.0
1226,156.0,20.0
1227,501.0,61.0
1228,286.0,37.0
1229,199.0,23.0
1230,206.0,22.0
1231,146.0,19.0
1232,223.0,22.0
1233,257.0,34.0
1234,244.0,22.0
1235,224.0,23.0
1236,27.0,4.0
1237,406.0,41.0
1238,355.0,46.0
1239,336.0,43.0
1240,231.0,21.0
1241,263.0,22.0
1242,267.0,38.0
1243,384.0,46.0
1244,185.0,21.0
1245,214.0,23.0
1246,389.0,47.0
1247,414.0,46.0
1248,501.0,68.0
1249,198.0,26.0
1250,138.0,19.0
1251,128.0,16.0
1252,79.0,10.0
1253,414.0,43.0
1254,175.0,22.0
1255,241.0,23.0
1256,420.0,47.0
1257,305.0,38.0
1258,326.0,43.0
1259,174.0,22.0
1260,501.0,59.0
1261,486.0,39.0
1262,416.0,66.0
1263,432.0,44.0
1264,327.0,40.0
1265,185.0,22.0
1266,501.0,62.0
1267,192.0,23.0
1268,230.0,22.0
1269,108.0,12.0
1270,447.0,62.0
1271,326.0,45.0
1272,96.0,14.0
1273,248.0,23.0
1274,192.0,23.0
1275,467.0,47.0
1276,457.0,46.0
1277,254.0,22.0
1278,316.0,41.0
1279,501.0,65.0
1280,212.0,23.0
1281,197.0,26.0
1282,344.0,46.0
1283,365.0,47.0
1284,501.0,59.0
1285,396.0,47.0
1286,269.0,36.0
1287,187.0,25.0
1288,447.0,63.0
1289,484.0,45.0
1290,457.0,56.0
1291,393.0,47.0
1292,501.0,65.0
1293,464.0,46.0
1294,501.0,71.0
1295,136.0,20.0
1296,373.0,44.0
1297,501.0,65.0
1298,236.0,31.0
1299,155.0,22.0
1300,486.0,47.0
1301,236.0,33.0
1302,395.0,45.0
1303,236.0,31.0
1304,107.0,17.0
1305,496.0,60.0
1306,501.0,67.0
1307,108.0,17.0
1308,227.0,31.0
1309,266.0,39.0
1310,224.0,22.0
1311,315.0,42.0
1312,254.0,23.0
1313,327.0,41.0
1314,128.0,16.0
1315,175.0,22.0
1316,460.0,46.0
1317,223.0,20.0
1318,277.0,38.0
1319,400.0,46.0
1320,501.0,62.0
1321,156.0,20.0
1322,128.0,19.0
1323,501.0,68.0
1324,146.0,18.0
1325,203.0,22.0
1326,198.0,26.0
1327,118.0,18.0
1328,218.0,26.0
1329,402.0,46.0
1330,410.0,46.0
1331,218.0,32.0
1332,209.0,23.0
1333,222.0,22.0
1334,157.0,19.0
1335,433.0,47.0
1336,202.0,21.0
1337,317.0,40.0
1338,355.0,44.0
1339,238.0,22.0
1340,316.0,38.0
1341,147.0,21.0
1342,175.0,22.0
1343,373.0,46.0
1344,213.0,23.0
1345,456.0,56.0
1346,118.0,17.0
1347,136.0,21.0
1348,195.0,23.0
1349,78.0,13.0
1350,202.0,22.0
1351,173.0,23.0
1352,285.0,36.0
1353,501.0,70.0
1354,501.0,69.0
1355,389.0,45.0
1356,211.0,23.0
1357,227.0,21.0
1358,374.0,46.0
